sample_id,file,snr_db,velocity_kmh,kmax,num_paths,max_delay,pilot_snr_db,pilot_power,noise_power,M,N
595,sample_000595.npz,20,120,0.47440226872626073,4,4,25,3.1622776601683795,0.01,32,16
596,sample_000596.npz,20,120,0.47440226872626073,4,4,25,3.1622776601683795,0.01,32,16
597,sample_000597.npz,20,120,0.47440226872626073,4,4,25,3.1622776601683795,0.01,32,16
598,sample_000598.npz,20,120,0.47440226872626073,4,4,25,3.1622776601683795,0.01,32,16
599,sample_000599.npz,20,120,0.47440226872626073,4,4,25,3.1622776601683795,0.01,32,16
600,sample_000600.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
601,sample_000601.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
602,sample_000602.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
603,sample_000603.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
604,sample_000604.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
605,sample_000605.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
606,sample_000606.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
607,sample_000607.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
608,sample_000608.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
609,sample_000609.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
610,sample_000610.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
611,sample_000611.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
612,sample_000612.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
613,sample_000613.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
614,sample_000614.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
615,sample_000615.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
616,sample_000616.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
617,sample_000617.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
618,sample_000618.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
619,sample_000619.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
620,sample_000620.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
621,sample_000621.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
622,sample_000622.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
623,sample_000623.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
624,sample_000624.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
625,sample_000625.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
626,sample_000626.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
627,sample_000627.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
628,sample_000628.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
629,sample_000629.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
630,sample_000630.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
631,sample_000631.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
632,sample_000632.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
633,sample_000633.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
634,sample_000634.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
635,sample_000635.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
636,sample_000636.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
637,sample_000637.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
638,sample_000638.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
639,sample_000639.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
640,sample_000640.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
641,sample_000641.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
642,sample_000642.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
643,sample_000643.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
644,sample_000644.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
645,sample_000645.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
646,sample_000646.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
647,sample_000647.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
648,sample_000648.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
649,sample_000649.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
650,sample_000650.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
651,sample_000651.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
652,sample_000652.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
653,sample_000653.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
654,sample_000654.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
655,sample_000655.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
656,sample_000656.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
657,sample_000657.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
658,sample_000658.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
659,sample_000659.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
660,sample_000660.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
661,sample_000661.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
662,sample_000662.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
663,sample_000663.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
664,sample_000664.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
665,sample_000665.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
666,sample_000666.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
667,sample_000667.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
668,sample_000668.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
669,sample_000669.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
670,sample_000670.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
671,sample_000671.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
672,sample_000672.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
673,sample_000673.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
674,sample_000674.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
675,sample_000675.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
676,sample_000676.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
677,sample_000677.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
678,sample_000678.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
679,sample_000679.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
680,sample_000680.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
681,sample_000681.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
682,sample_000682.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
683,sample_000683.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
684,sample_000684.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
685,sample_000685.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
686,sample_000686.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
687,sample_000687.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
688,sample_000688.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
689,sample_000689.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
690,sample_000690.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
691,sample_000691.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
692,sample_000692.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
693,sample_000693.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
694,sample_000694.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
695,sample_000695.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
696,sample_000696.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
697,sample_000697.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
698,sample_000698.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
699,sample_000699.npz,10,500,1.9766761196927527,4,4,25,31.622776601683796,0.1,32,16
700,sample_000700.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
701,sample_000701.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
702,sample_000702.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
703,sample_000703.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
704,sample_000704.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
705,sample_000705.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
706,sample_000706.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
707,sample_000707.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
708,sample_000708.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
709,sample_000709.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
710,sample_000710.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
711,sample_000711.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
712,sample_000712.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
713,sample_000713.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
714,sample_000714.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
715,sample_000715.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
716,sample_000716.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
717,sample_000717.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
718,sample_000718.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
719,sample_000719.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
720,sample_000720.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
721,sample_000721.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
722,sample_000722.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
723,sample_000723.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
724,sample_000724.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
725,sample_000725.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
726,sample_000726.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
727,sample_000727.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
728,sample_000728.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
729,sample_000729.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
730,sample_000730.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
731,sample_000731.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
732,sample_000732.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
733,sample_000733.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
734,sample_000734.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
735,sample_000735.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
736,sample_000736.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
737,sample_000737.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
738,sample_000738.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
739,sample_000739.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
740,sample_000740.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
741,sample_000741.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
742,sample_000742.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
743,sample_000743.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
744,sample_000744.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
745,sample_000745.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
746,sample_000746.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
747,sample_000747.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
748,sample_000748.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
749,sample_000749.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
750,sample_000750.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
751,sample_000751.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
752,sample_000752.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
753,sample_000753.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
754,sample_000754.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
755,sample_000755.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
756,sample_000756.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
757,sample_000757.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
758,sample_000758.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
759,sample_000759.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
760,sample_000760.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
761,sample_000761.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
762,sample_000762.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
763,sample_000763.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
764,sample_000764.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
765,sample_000765.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
766,sample_000766.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
767,sample_000767.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
768,sample_000768.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
769,sample_000769.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
770,sample_000770.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
771,sample_000771.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
772,sample_000772.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
773,sample_000773.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
774,sample_000774.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
775,sample_000775.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
776,sample_000776.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
777,sample_000777.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
778,sample_000778.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
779,sample_000779.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
780,sample_000780.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
781,sample_000781.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
782,sample_000782.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
783,sample_000783.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
784,sample_000784.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
785,sample_000785.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
786,sample_000786.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
787,sample_000787.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
788,sample_000788.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
789,sample_000789.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
790,sample_000790.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
791,sample_000791.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
792,sample_000792.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
793,sample_000793.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
794,sample_000794.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
795,sample_000795.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
796,sample_000796.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
797,sample_000797.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
798,sample_000798.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
799,sample_000799.npz,15,500,1.9766761196927527,4,4,25,10.0,0.03162277660168379,32,16
800,sample_000800.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
801,sample_000801.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
802,sample_000802.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
803,sample_000803.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
804,sample_000804.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
805,sample_000805.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
806,sample_000806.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
807,sample_000807.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
808,sample_000808.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
809,sample_000809.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
810,sample_000810.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
811,sample_000811.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
812,sample_000812.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
813,sample_000813.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
814,sample_000814.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
815,sample_000815.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
816,sample_000816.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
817,sample_000817.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
818,sample_000818.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
819,sample_000819.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
820,sample_000820.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
821,sample_000821.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
822,sample_000822.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
823,sample_000823.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
824,sample_000824.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
825,sample_000825.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
826,sample_000826.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
827,sample_000827.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
828,sample_000828.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
829,sample_000829.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
830,sample_000830.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
831,sample_000831.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
832,sample_000832.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
833,sample_000833.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
834,sample_000834.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
835,sample_000835.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
836,sample_000836.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
837,sample_000837.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
838,sample_000838.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
839,sample_000839.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
840,sample_000840.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
841,sample_000841.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
842,sample_000842.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
843,sample_000843.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
844,sample_000844.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
845,sample_000845.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
846,sample_000846.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
847,sample_000847.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
848,sample_000848.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
849,sample_000849.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
850,sample_000850.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
851,sample_000851.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
852,sample_000852.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
853,sample_000853.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
854,sample_000854.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
855,sample_000855.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
856,sample_000856.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
857,sample_000857.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
858,sample_000858.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
859,sample_000859.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
860,sample_000860.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
861,sample_000861.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
862,sample_000862.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
863,sample_000863.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
864,sample_000864.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
865,sample_000865.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
866,sample_000866.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
867,sample_000867.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
868,sample_000868.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
869,sample_000869.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
870,sample_000870.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
871,sample_000871.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
872,sample_000872.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
873,sample_000873.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
874,sample_000874.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
875,sample_000875.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
876,sample_000876.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
877,sample_000877.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
878,sample_000878.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
879,sample_000879.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
880,sample_000880.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
881,sample_000881.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
882,sample_000882.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
883,sample_000883.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
884,sample_000884.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
885,sample_000885.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
886,sample_000886.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
887,sample_000887.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
888,sample_000888.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
889,sample_000889.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
890,sample_000890.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
891,sample_000891.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
892,sample_000892.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16
