sample_id,file,snr_db,velocity_kmh,kmax,num_paths,max_delay,pilot_snr_db,pilot_power,noise_power,M,N,split
569,sample_000569.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
570,sample_000570.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
571,sample_000571.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
572,sample_000572.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
573,sample_000573.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
574,sample_000574.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
575,sample_000575.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
576,sample_000576.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
577,sample_000577.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
578,sample_000578.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
579,sample_000579.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
580,sample_000580.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
581,sample_000581.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
582,sample_000582.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
583,sample_000583.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
584,sample_000584.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
585,sample_000585.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
586,sample_000586.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
587,sample_000587.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
588,sample_000588.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
589,sample_000589.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
590,sample_000590.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
591,sample_000591.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
592,sample_000592.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
593,sample_000593.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
594,sample_000594.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
595,sample_000595.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
596,sample_000596.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
597,sample_000597.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
598,sample_000598.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
599,sample_000599.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
600,sample_000600.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
601,sample_000601.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
602,sample_000602.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
603,sample_000603.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
604,sample_000604.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
605,sample_000605.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
606,sample_000606.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
607,sample_000607.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
608,sample_000608.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
609,sample_000609.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
610,sample_000610.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
611,sample_000611.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
612,sample_000612.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
613,sample_000613.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
614,sample_000614.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
615,sample_000615.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
616,sample_000616.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
617,sample_000617.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
618,sample_000618.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
619,sample_000619.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
620,sample_000620.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
621,sample_000621.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
622,sample_000622.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
623,sample_000623.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
624,sample_000624.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
625,sample_000625.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
626,sample_000626.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
627,sample_000627.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
628,sample_000628.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
629,sample_000629.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
630,sample_000630.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
631,sample_000631.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
632,sample_000632.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
633,sample_000633.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
634,sample_000634.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
635,sample_000635.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
636,sample_000636.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
637,sample_000637.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
638,sample_000638.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
639,sample_000639.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
640,sample_000640.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
641,sample_000641.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
642,sample_000642.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
643,sample_000643.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
644,sample_000644.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
645,sample_000645.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
646,sample_000646.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
647,sample_000647.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
648,sample_000648.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
649,sample_000649.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
650,sample_000650.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
651,sample_000651.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
652,sample_000652.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
653,sample_000653.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
654,sample_000654.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
655,sample_000655.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
656,sample_000656.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
657,sample_000657.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
658,sample_000658.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
659,sample_000659.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
660,sample_000660.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
661,sample_000661.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
662,sample_000662.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
663,sample_000663.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
664,sample_000664.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
665,sample_000665.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
666,sample_000666.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
667,sample_000667.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
668,sample_000668.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
669,sample_000669.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
670,sample_000670.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
671,sample_000671.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
672,sample_000672.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
673,sample_000673.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
674,sample_000674.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
675,sample_000675.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
676,sample_000676.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
677,sample_000677.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
678,sample_000678.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
679,sample_000679.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
680,sample_000680.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
681,sample_000681.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
682,sample_000682.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
683,sample_000683.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
684,sample_000684.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
685,sample_000685.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
686,sample_000686.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
687,sample_000687.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
688,sample_000688.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
689,sample_000689.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
690,sample_000690.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
691,sample_000691.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
692,sample_000692.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
693,sample_000693.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,test
694,sample_000694.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
695,sample_000695.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
696,sample_000696.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
697,sample_000697.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,validation
698,sample_000698.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
699,sample_000699.npz,10,500,1.9766761196927527,4,4,25,31.6227766016838,0.1,32,16,train
700,sample_000700.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
701,sample_000701.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
702,sample_000702.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
703,sample_000703.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
704,sample_000704.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
705,sample_000705.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
706,sample_000706.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
707,sample_000707.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
708,sample_000708.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
709,sample_000709.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
710,sample_000710.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
711,sample_000711.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
712,sample_000712.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
713,sample_000713.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
714,sample_000714.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
715,sample_000715.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
716,sample_000716.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
717,sample_000717.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
718,sample_000718.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
719,sample_000719.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
720,sample_000720.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
721,sample_000721.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
722,sample_000722.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
723,sample_000723.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
724,sample_000724.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
725,sample_000725.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
726,sample_000726.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
727,sample_000727.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
728,sample_000728.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
729,sample_000729.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
730,sample_000730.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
731,sample_000731.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
732,sample_000732.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
733,sample_000733.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
734,sample_000734.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
735,sample_000735.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
736,sample_000736.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
737,sample_000737.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
738,sample_000738.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
739,sample_000739.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
740,sample_000740.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
741,sample_000741.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
742,sample_000742.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
743,sample_000743.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
744,sample_000744.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
745,sample_000745.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
746,sample_000746.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
747,sample_000747.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
748,sample_000748.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
749,sample_000749.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
750,sample_000750.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
751,sample_000751.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
752,sample_000752.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
753,sample_000753.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
754,sample_000754.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
755,sample_000755.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
756,sample_000756.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
757,sample_000757.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
758,sample_000758.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
759,sample_000759.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
760,sample_000760.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
761,sample_000761.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
762,sample_000762.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
763,sample_000763.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
764,sample_000764.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
765,sample_000765.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
766,sample_000766.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
767,sample_000767.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
768,sample_000768.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
769,sample_000769.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
770,sample_000770.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
771,sample_000771.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
772,sample_000772.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
773,sample_000773.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
774,sample_000774.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
775,sample_000775.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
776,sample_000776.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
777,sample_000777.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
778,sample_000778.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
779,sample_000779.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
780,sample_000780.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
781,sample_000781.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
782,sample_000782.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
783,sample_000783.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
784,sample_000784.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
785,sample_000785.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
786,sample_000786.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
787,sample_000787.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
788,sample_000788.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
789,sample_000789.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
790,sample_000790.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
791,sample_000791.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
792,sample_000792.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
793,sample_000793.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,validation
794,sample_000794.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,test
795,sample_000795.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
796,sample_000796.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
797,sample_000797.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
798,sample_000798.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
799,sample_000799.npz,15,500,1.9766761196927527,4,4,25,10.0,0.0316227766016837,32,16,train
800,sample_000800.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
801,sample_000801.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
802,sample_000802.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
803,sample_000803.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
804,sample_000804.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
805,sample_000805.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
806,sample_000806.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
807,sample_000807.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
808,sample_000808.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
809,sample_000809.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
810,sample_000810.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
811,sample_000811.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
812,sample_000812.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
813,sample_000813.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
814,sample_000814.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
815,sample_000815.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
816,sample_000816.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
817,sample_000817.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
818,sample_000818.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
819,sample_000819.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
820,sample_000820.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
821,sample_000821.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
822,sample_000822.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
823,sample_000823.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
824,sample_000824.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
825,sample_000825.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
826,sample_000826.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
827,sample_000827.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
828,sample_000828.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
829,sample_000829.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
830,sample_000830.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
831,sample_000831.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
832,sample_000832.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
833,sample_000833.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
834,sample_000834.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
835,sample_000835.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
836,sample_000836.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
837,sample_000837.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
838,sample_000838.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
839,sample_000839.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
840,sample_000840.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
841,sample_000841.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
842,sample_000842.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
843,sample_000843.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
844,sample_000844.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
845,sample_000845.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
846,sample_000846.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
847,sample_000847.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
848,sample_000848.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
849,sample_000849.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
850,sample_000850.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
851,sample_000851.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
852,sample_000852.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
853,sample_000853.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
